country,chip,parcel_id,width_native_px,contrast
slovenia,g13_00004_1.tif,6443941,6.051,2.6152
slovenia,g13_00004_1.tif,6443952,2.204,1.7733
slovenia,g13_00004_1.tif,6444032,2.571,2.3051
slovenia,g13_00004_1.tif,6444073,3.098,2.1466
slovenia,g13_00004_1.tif,6444273,6.99,1.4406
slovenia,g13_00004_1.tif,6444289,5.89,1.5302
slovenia,g13_00004_1.tif,6444732,14.983,1.747
slovenia,g13_00004_1.tif,6503716,5.439,1.344
slovenia,g13_00004_1.tif,6503721,4.886,1.7128
slovenia,g13_00004_1.tif,6503913,5.439,1.973
slovenia,g13_00004_1.tif,6503966,0.414,1.6071
slovenia,g13_00004_1.tif,6504115,6.26,1.41
slovenia,g13_00004_1.tif,6504116,6.99,1.6146
slovenia,g13_00004_1.tif,6504194,4.268,1.4391
slovenia,g13_00004_1.tif,6559607,2.897,2.3211
slovenia,g13_00004_1.tif,6578268,6.26,1.6408
slovenia,g13_00004_1.tif,6578397,4.553,1.6072
slovenia,g13_00004_1.tif,6578410,7.036,1.5459
slovenia,g13_00004_1.tif,6578413,4.821,1.2839
slovenia,g13_00004_1.tif,6578415,1.242,1.2887
slovenia,g13_00004_1.tif,6581409,13.633,2.1762
slovenia,g13_00004_1.tif,6581410,0.757,1.6352
slovenia,g13_00004_1.tif,6581411,1.927,1.5378
slovenia,g13_00004_1.tif,6689417,2.069,2.2569
slovenia,g13_00004_1.tif,6707003,4.821,1.508
slovenia,g13_00004_1.tif,6707008,2.571,1.898
slovenia,g13_00004_1.tif,6788595,8.84,3.2546
slovenia,g13_00004_1.tif,6788596,2.069,1.1732
slovenia,g13_00004_1.tif,6862312,21.075,1.8345
slovenia,g13_00004_1.tif,6862365,16.988,1.7348
slovenia,g13_00004_1.tif,6862373,11.174,1.2803
slovenia,g13_00004_1.tif,6862379,18.642,2.5387
slovenia,g13_00004_1.tif,6862393,8.691,2.3187
slovenia,g13_00004_1.tif,6917340,6.99,2.363
slovenia,g13_00004_1.tif,6945580,1.437,1.7161
slovenia,g13_00004_1.tif,6945581,2.571,1.9151
slovenia,g13_00004_1.tif,6961800,2.897,1.7746
slovenia,g13_00004_1.tif,6961802,3.725,1.9506
slovenia,g13_00004_1.tif,7044089,4.553,2.3476
slovenia,g13_00005_10.tif,6689886,4.821,1.7677
slovenia,g13_00005_11.tif,6689885,1.242,1.6328
slovenia,g13_00005_9.tif,7079929,1.927,1.1381
slovenia,g13_00006_11.tif,6085712,5.89,0.8207
slovenia,g13_00006_11.tif,6085714,1.242,1.2851
slovenia,g13_00006_11.tif,6085715,7.395,0.709
slovenia,g13_00006_11.tif,6093619,6.658,0.6468
slovenia,g13_00006_11.tif,6093620,9.239,1.1184
slovenia,g13_00006_11.tif,6093628,10.691,1.0973
slovenia,g13_00006_11.tif,6109021,1.242,1.1574
slovenia,g13_00006_11.tif,6645080,0.414,0.9065
slovenia,g13_00006_11.tif,6953134,9.553,0.9597
slovenia,g13_00006_11.tif,6987751,8.027,1.2738
slovenia,g13_00006_11.tif,6995387,8.691,0.874
slovenia,g13_00006_11.tif,6995390,2.069,1.0494
slovenia,g13_00006_12.tif,6085722,2.204,1.6417
slovenia,g13_00006_12.tif,6089770,8.228,1.2549
slovenia,g13_00006_12.tif,6089772,2.897,1.111
slovenia,g13_00006_12.tif,6093624,8.84,1.3168
slovenia,g13_00006_12.tif,6093625,10.722,1.5287
slovenia,g13_00006_12.tif,6093628,4.553,1.2619
slovenia,g13_00006_12.tif,6093632,5.89,1.2724
slovenia,g13_00006_12.tif,6109021,10.056,1.2847
slovenia,g13_00006_12.tif,6109028,4.621,1.399
slovenia,g13_00006_12.tif,6111252,1.927,0.9505
slovenia,g13_00006_12.tif,6166271,1.927,1.9162
slovenia,g13_00006_12.tif,6166272,0.414,1.5542
slovenia,g13_00006_12.tif,6166273,1.437,1.4502
slovenia,g13_00006_12.tif,6166275,2.897,2.0106
slovenia,g13_00006_12.tif,6166276,3.807,1.9397
slovenia,g13_00006_12.tif,6378684,1.242,0.6432
slovenia,g13_00006_12.tif,6378686,6.99,1.3034
slovenia,g13_00006_12.tif,6445437,1.927,1.5749
slovenia,g13_00006_12.tif,6445438,1.242,1.8228
slovenia,g13_00006_12.tif,6466917,7.439,1.5606
slovenia,g13_00006_12.tif,6466921,1.242,1.4775
slovenia,g13_00006_12.tif,6625247,9.588,1.2508
slovenia,g13_00006_12.tif,6645080,0.414,0.9846
slovenia,g13_00006_12.tif,6733272,2.897,1.5071
slovenia,g13_00006_12.tif,6733273,3.725,1.224
slovenia,g13_00006_12.tif,6733275,1.437,1.6348
slovenia,g13_00006_12.tif,6733747,2.069,1.5734
slovenia,g13_00006_12.tif,6733959,0.757,1.3031
slovenia,g13_00006_12.tif,6802503,2.897,1.3163
slovenia,g13_00006_12.tif,6803482,2.897,2.2467
slovenia,g13_00006_12.tif,6879486,7.082,1.5098
slovenia,g13_00006_12.tif,6916073,5.555,1.1289
slovenia,g13_00006_12.tif,6987753,1.927,0.8849
slovenia,g13_00006_12.tif,7049945,7.863,1.5493
slovenia,g13_00006_12.tif,7049954,3.288,1.2531
slovenia,g13_00006_12.tif,7049957,6.26,1.0559
slovenia,g13_00006_12.tif,7049958,6.208,1.2052
slovenia,g13_00006_13.tif,6115133,4.553,1.057
slovenia,g13_00006_13.tif,6115134,3.098,1.69
slovenia,g13_00006_13.tif,6115178,2.999,1.055
slovenia,g13_00006_13.tif,6115225,2.999,1.4515
slovenia,g13_00006_13.tif,6165385,2.069,2.1153
slovenia,g13_00006_13.tif,6166271,0.757,0.7662
slovenia,g13_00006_13.tif,6166272,2.999,1.2441
slovenia,g13_00006_13.tif,6166273,0.757,1.2502
slovenia,g13_00006_13.tif,6166275,6.658,1.7908
slovenia,g13_00006_13.tif,6166279,0.757,1.3412
slovenia,g13_00006_13.tif,6227446,4.044,1.4022
slovenia,g13_00006_13.tif,6378684,6.99,0.8948
slovenia,g13_00006_13.tif,6378686,3.725,1.1397
slovenia,g13_00006_13.tif,6378689,3.725,1.5153
slovenia,g13_00006_13.tif,6378690,2.999,1.0335
slovenia,g13_00006_13.tif,6378692,0.757,1.6462
slovenia,g13_00006_13.tif,6420102,4.821,1.5373
slovenia,g13_00006_13.tif,6420112,1.242,1.1966
slovenia,g13_00006_13.tif,6420113,1.437,0.8762
slovenia,g13_00006_13.tif,6420114,2.069,0.9047
slovenia,g13_00006_13.tif,6420115,2.571,0.8797
slovenia,g13_00006_13.tif,6420116,1.242,1.0183
slovenia,g13_00006_13.tif,6443934,4.553,1.5268
slovenia,g13_00006_13.tif,6476900,5.555,1.2517
slovenia,g13_00006_13.tif,6476901,1.927,1.6828
slovenia,g13_00006_13.tif,6476908,5.89,1.1156
slovenia,g13_00006_13.tif,6496620,1.927,0.9499
slovenia,g13_00006_13.tif,6496622,5.439,1.1047
slovenia,g13_00006_13.tif,6496623,6.051,1.6088
slovenia,g13_00006_13.tif,6496626,5.139,1.03
slovenia,g13_00006_13.tif,6496631,1.242,1.0462
slovenia,g13_00006_13.tif,6496632,1.242,1.3401
slovenia,g13_00006_13.tif,6496741,1.927,1.5144
slovenia,g13_00006_13.tif,6503716,0.414,1.0903
slovenia,g13_00006_13.tif,6503722,5.89,1.4002
slovenia,g13_00006_13.tif,6503723,1.437,2.4631
slovenia,g13_00006_13.tif,6503725,4.821,0.8801
slovenia,g13_00006_13.tif,6503726,5.38,1.0543
slovenia,g13_00006_13.tif,6503729,2.204,1.3225
slovenia,g13_00006_13.tif,6503910,8.228,1.0753
slovenia,g13_00006_13.tif,6503913,7.863,1.1651
slovenia,g13_00006_13.tif,6503966,0.757,1.6424
slovenia,g13_00006_13.tif,6504062,6.26,1.8836
slovenia,g13_00006_13.tif,6504063,7.217,1.8991
slovenia,g13_00006_13.tif,6504064,1.437,1.6398
slovenia,g13_00006_13.tif,6523596,3.098,1.4228
slovenia,g13_00006_13.tif,6578410,4.268,1.277
slovenia,g13_00006_13.tif,6625271,5.612,2.0566
slovenia,g13_00006_13.tif,6668356,6.412,1.1975
slovenia,g13_00006_13.tif,6715455,11.35,1.1384
slovenia,g13_00006_13.tif,6715465,2.999,1.7079
slovenia,g13_00006_13.tif,6888878,4.413,1.3245
slovenia,g13_00006_13.tif,6888881,0.414,0.8268
slovenia,g13_00006_13.tif,6888882,1.927,1.4645
slovenia,g13_00006_13.tif,6888883,3.725,1.0031
slovenia,g13_00006_13.tif,6917369,6.658,0.8859
slovenia,g13_00006_13.tif,6917377,5.139,1.7261
slovenia,g13_00006_13.tif,6917383,1.242,1.2513
slovenia,g13_00006_13.tif,6945577,2.069,1.245
slovenia,g13_00006_5.tif,6098813,1.437,2.0943
slovenia,g13_00006_5.tif,6098814,1.242,1.4518
slovenia,g13_00006_5.tif,6166701,3.725,2.9239
slovenia,g13_00006_5.tif,6469566,1.437,1.248
slovenia,g13_00006_5.tif,6649668,2.571,1.0059
slovenia,g13_00006_5.tif,6649670,2.204,1.3431
slovenia,g13_00006_5.tif,6649671,1.437,1.9276
slovenia,g13_00006_5.tif,6649672,2.999,1.8236
slovenia,g13_00006_5.tif,6649673,2.999,2.1939
slovenia,g13_00006_5.tif,6649818,0.757,1.9547
slovenia,g13_00006_5.tif,6895511,3.288,1.9277
slovenia,g13_00006_5.tif,6895518,2.204,1.9053
slovenia,g13_00006_5.tif,6899202,2.571,1.5637
slovenia,g13_00006_5.tif,6899203,1.927,1.0363
slovenia,g13_00006_5.tif,6899212,2.571,1.7521
slovenia,g13_00006_5.tif,6899213,0.757,1.7228
slovenia,g13_00006_6.tif,6098812,3.725,2.0929
slovenia,g13_00006_6.tif,6098814,0.414,1.6292
slovenia,g13_00006_6.tif,6098816,3.807,1.4982
slovenia,g13_00006_6.tif,6537427,1.437,2.2504
slovenia,g13_00006_7.tif,6338980,5.439,1.7827
slovenia,g13_00006_7.tif,6446137,2.069,1.6844
slovenia,g13_00006_7.tif,6793026,0.757,1.4368
slovenia,g13_00006_7.tif,6793028,2.069,1.3444
slovenia,g13_00006_7.tif,6793029,4.044,1.4206
slovenia,g13_00006_7.tif,6793030,1.242,1.5609
slovenia,g13_00006_7.tif,6793031,0.414,1.0495
slovenia,g13_00006_7.tif,6801711,2.571,0.9429
slovenia,g13_00006_7.tif,6801712,2.204,1.1752
slovenia,g13_00016_0.tif,6102575,1.437,1.7196
slovenia,g13_00016_0.tif,6220602,1.242,2.094
slovenia,g13_00016_0.tif,6243944,0.757,1.8244
slovenia,g13_00016_0.tif,6243948,3.725,2.2559
slovenia,g13_00016_0.tif,6248570,1.437,1.7492
slovenia,g13_00016_0.tif,6309752,1.927,1.8342
slovenia,g13_00016_0.tif,6343333,2.571,1.7593
slovenia,g13_00016_0.tif,6959166,2.897,2.0213
slovenia,g13_00016_1.tif,6243948,1.242,2.9197
slovenia,g13_00017_17.tif,6092968,1.437,1.6529
slovenia,g13_00017_17.tif,6112021,1.927,1.4028
slovenia,g13_00017_17.tif,6164514,6.61,1.3623
slovenia,g13_00017_17.tif,6168691,2.204,1.6878
slovenia,g13_00017_17.tif,6168692,2.069,1.5641
slovenia,g13_00017_17.tif,6168693,1.927,0.8967
slovenia,g13_00017_17.tif,6168694,4.621,2.0632
slovenia,g13_00017_17.tif,6193419,2.897,1.6634
slovenia,g13_00017_17.tif,6239504,1.927,2.4051
slovenia,g13_00017_17.tif,6239505,2.999,1.2475
slovenia,g13_00017_17.tif,6239746,1.927,2.4244
slovenia,g13_00017_17.tif,6241660,4.553,1.7195
slovenia,g13_00017_17.tif,6257963,4.621,1.5015
slovenia,g13_00017_17.tif,6257967,2.069,1.812
slovenia,g13_00017_17.tif,6298597,2.897,2.3733
slovenia,g13_00017_17.tif,6298647,1.437,2.3098
slovenia,g13_00017_17.tif,6335164,1.927,1.7987
slovenia,g13_00017_17.tif,6335165,1.242,1.5079
slovenia,g13_00017_17.tif,6357855,7.863,1.3084
slovenia,g13_00017_17.tif,6357856,8.385,1.3769
slovenia,g13_00017_17.tif,6357859,0.414,2.1897
slovenia,g13_00017_17.tif,6368730,2.999,1.2964
slovenia,g13_00017_17.tif,6373005,3.725,1.5531
slovenia,g13_00017_17.tif,6373841,1.927,1.4631
slovenia,g13_00017_17.tif,6373935,1.927,1.8551
slovenia,g13_00017_17.tif,6373937,1.242,1.2438
slovenia,g13_00017_17.tif,6373938,1.927,1.9368
slovenia,g13_00017_17.tif,6373939,1.242,2.1548
slovenia,g13_00017_17.tif,6410172,4.821,1.4639
slovenia,g13_00017_17.tif,6469623,0.414,1.3174
slovenia,g13_00017_17.tif,6469625,2.069,1.6036
slovenia,g13_00017_17.tif,6469709,2.897,1.973
slovenia,g13_00017_17.tif,6477163,2.571,1.5745
slovenia,g13_00017_17.tif,6477164,5.555,2.1938
slovenia,g13_00017_17.tif,6477167,2.571,2.5759
slovenia,g13_00017_17.tif,6477168,1.437,1.6165
slovenia,g13_00017_17.tif,6500731,0.414,1.4755
slovenia,g13_00017_17.tif,6606604,1.437,1.9179
slovenia,g13_00017_17.tif,6617028,2.571,1.6106
slovenia,g13_00017_17.tif,6639520,7.395,1.3174
slovenia,g13_00017_17.tif,6639522,5.612,1.4849
slovenia,g13_00017_17.tif,6639523,6.658,1.2346
slovenia,g13_00017_17.tif,6639526,11.807,2.0893
slovenia,g13_00017_17.tif,6639528,7.217,2.2153
slovenia,g13_00017_17.tif,6639530,7.78,1.9236
slovenia,g13_00017_17.tif,6639538,6.99,1.7674
slovenia,g13_00017_17.tif,6639542,4.413,1.6165
slovenia,g13_00017_17.tif,6639546,6.208,1.6373
slovenia,g13_00017_17.tif,6639548,4.821,0.9233
slovenia,g13_00017_17.tif,6639554,3.725,1.0243
slovenia,g13_00017_17.tif,6639759,1.927,1.6717
slovenia,g13_00017_17.tif,6647091,5.38,1.27
slovenia,g13_00017_17.tif,6647092,2.897,1.2552
slovenia,g13_00017_17.tif,6658340,7.082,1.9291
slovenia,g13_00017_17.tif,6658343,6.99,1.2887
slovenia,g13_00017_17.tif,6668555,12.03,1.8276
slovenia,g13_00017_17.tif,6668562,1.927,1.5594
slovenia,g13_00017_17.tif,6676156,2.069,0.7069
slovenia,g13_00017_17.tif,6676158,7.082,2.7254
slovenia,g13_00017_17.tif,6676159,4.621,1.9065
slovenia,g13_00017_17.tif,6713230,6.26,1.7446
slovenia,g13_00017_17.tif,6717412,4.413,1.9184
slovenia,g13_00017_17.tif,6717413,2.069,1.274
slovenia,g13_00017_17.tif,6717423,4.268,1.98
slovenia,g13_00017_17.tif,6717424,2.999,1.3665
slovenia,g13_00017_17.tif,6717427,2.571,1.8617
slovenia,g13_00017_17.tif,6717437,3.807,1.8856
slovenia,g13_00017_17.tif,6846301,4.553,1.4447
slovenia,g13_00017_17.tif,6846303,3.288,1.4649
slovenia,g13_00017_17.tif,6846341,4.553,1.9097
slovenia,g13_00017_17.tif,6846357,0.414,0.806
slovenia,g13_00017_17.tif,6853088,8.501,2.5604
slovenia,g13_00017_17.tif,6853106,1.437,1.3857
slovenia,g13_00017_17.tif,6881114,8.691,1.3749
slovenia,g13_00017_17.tif,6940227,7.863,1.7026
slovenia,g13_00017_17.tif,6940228,6.208,2.4507
slovenia,g13_00017_18.tif,6084205,3.725,1.655
slovenia,g13_00017_18.tif,6084321,7.217,0.9217
slovenia,g13_00017_18.tif,6084429,1.242,1.987
slovenia,g13_00017_18.tif,6092954,7.863,0.9002
slovenia,g13_00017_18.tif,6092968,1.242,1.3426
slovenia,g13_00017_18.tif,6092971,2.204,1.2046
slovenia,g13_00017_18.tif,6092977,2.069,0.9658
slovenia,g13_00017_18.tif,6092979,1.927,1.3246
slovenia,g13_00017_18.tif,6108633,4.413,1.003
slovenia,g13_00017_18.tif,6109207,2.069,1.3733
slovenia,g13_00017_18.tif,6109287,1.927,1.7476
slovenia,g13_00017_18.tif,6109328,3.725,0.9718
slovenia,g13_00017_18.tif,6109658,4.553,1.0464
slovenia,g13_00017_18.tif,6112017,3.098,1.3948
slovenia,g13_00017_18.tif,6112019,0.757,1.0771
slovenia,g13_00017_18.tif,6112020,0.414,1.5426
slovenia,g13_00017_18.tif,6112022,2.999,1.6863
slovenia,g13_00017_18.tif,6112905,3.725,2.0719
slovenia,g13_00017_18.tif,6131465,6.208,1.5729
slovenia,g13_00017_18.tif,6131467,6.26,1.0038
slovenia,g13_00017_18.tif,6146992,4.413,0.9679
slovenia,g13_00017_18.tif,6146993,4.553,1.7413
slovenia,g13_00017_18.tif,6151740,2.571,1.2512
slovenia,g13_00017_18.tif,6151741,1.927,2.0775
slovenia,g13_00017_18.tif,6151743,8.027,1.5172
slovenia,g13_00017_18.tif,6151793,2.897,1.4899
slovenia,g13_00017_18.tif,6164514,3.725,1.6331
slovenia,g13_00017_18.tif,6164517,2.999,2.0524
slovenia,g13_00017_18.tif,6168840,1.927,1.3468
slovenia,g13_00017_18.tif,6168893,6.707,1.4896
slovenia,g13_00017_18.tif,6168940,2.571,1.4109
slovenia,g13_00017_18.tif,6169057,1.437,1.2848
slovenia,g13_00017_18.tif,6169713,3.725,1.0003
slovenia,g13_00017_18.tif,6193417,2.204,1.4539
slovenia,g13_00017_18.tif,6212727,0.757,1.7929
slovenia,g13_00017_18.tif,6232871,2.999,1.8532
slovenia,g13_00017_18.tif,6232876,1.242,1.3386
slovenia,g13_00017_18.tif,6232954,2.999,1.7656
slovenia,g13_00017_18.tif,6239505,2.999,1.3782
slovenia,g13_00017_18.tif,6239507,4.413,1.2737
slovenia,g13_00017_18.tif,6239509,1.437,1.6069
slovenia,g13_00017_18.tif,6239511,0.757,0.9992
slovenia,g13_00017_18.tif,6239512,2.204,1.4061
slovenia,g13_00017_18.tif,6239524,1.242,1.6104
slovenia,g13_00017_18.tif,6239528,1.927,1.395
slovenia,g13_00017_18.tif,6239746,2.069,1.8768
slovenia,g13_00017_18.tif,6297786,1.437,0.881
slovenia,g13_00017_18.tif,6297788,1.242,1.4606
slovenia,g13_00017_18.tif,6297790,1.927,1.3781
slovenia,g13_00017_18.tif,6297791,1.242,1.9728
slovenia,g13_00017_18.tif,6297926,11.524,1.3189
slovenia,g13_00017_18.tif,6298613,4.821,1.329
slovenia,g13_00017_18.tif,6298617,4.044,1.8234
slovenia,g13_00017_18.tif,6298624,0.757,1.0588
slovenia,g13_00017_18.tif,6309519,3.098,1.1806
slovenia,g13_00017_18.tif,6309520,4.268,1.1339
slovenia,g13_00017_18.tif,6373003,2.069,1.5648
slovenia,g13_00017_18.tif,6373005,5.139,1.5063
slovenia,g13_00017_18.tif,6375580,0.757,1.249
slovenia,g13_00017_18.tif,6375581,1.927,1.2613
slovenia,g13_00017_18.tif,6410172,0.414,1.3354
slovenia,g13_00017_18.tif,6411008,4.268,1.0964
slovenia,g13_00017_18.tif,6411743,5.439,1.5491
slovenia,g13_00017_18.tif,6500714,5.439,1.8402
slovenia,g13_00017_18.tif,6500724,4.044,1.8312
slovenia,g13_00017_18.tif,6500731,3.288,2.4177
slovenia,g13_00017_18.tif,6500739,2.204,1.5183
slovenia,g13_00017_18.tif,6606637,4.268,1.2045
slovenia,g13_00017_18.tif,6606662,4.268,1.369
slovenia,g13_00017_18.tif,6606913,4.413,1.4515
slovenia,g13_00017_18.tif,6615112,5.38,1.4296
slovenia,g13_00017_18.tif,6622108,2.069,1.6656
slovenia,g13_00017_18.tif,6630066,3.098,1.457
slovenia,g13_00017_18.tif,6639549,3.725,1.6065
slovenia,g13_00017_18.tif,6645614,3.098,1.5031
slovenia,g13_00017_18.tif,6704745,3.288,1.3469
slovenia,g13_00017_18.tif,6704749,1.242,1.0871
slovenia,g13_00017_18.tif,6712320,3.725,1.2841
slovenia,g13_00017_18.tif,6713230,2.897,1.7353
slovenia,g13_00017_18.tif,6713269,2.571,1.2433
slovenia,g13_00017_18.tif,6713276,1.437,1.2775
slovenia,g13_00017_18.tif,6713286,1.927,1.0002
slovenia,g13_00017_18.tif,6714168,0.757,1.753
slovenia,g13_00017_18.tif,6717422,5.439,1.2532
slovenia,g13_00017_18.tif,6717427,2.897,1.0105
slovenia,g13_00017_18.tif,6717449,5.139,1.357
slovenia,g13_00017_18.tif,6717456,2.571,1.9392
slovenia,g13_00017_18.tif,6717457,2.069,1.3369
slovenia,g13_00017_18.tif,6800797,4.621,1.6491
slovenia,g13_00017_18.tif,6800800,1.927,1.3036
slovenia,g13_00017_18.tif,6800801,1.437,1.4257
slovenia,g13_00017_18.tif,6853092,6.658,1.7058
slovenia,g13_00017_18.tif,6853094,1.242,1.4596
slovenia,g13_00017_18.tif,6853097,4.821,1.0475
slovenia,g13_00017_18.tif,6853113,1.437,1.3112
slovenia,g13_00017_18.tif,6862171,4.268,1.3944
slovenia,g13_00017_18.tif,6873507,7.78,1.4784
slovenia,g13_00017_18.tif,6873509,2.069,2.0679
slovenia,g13_00017_18.tif,6873510,1.437,1.2154
slovenia,g13_00017_18.tif,6881114,5.38,1.338
slovenia,g13_00017_18.tif,6881124,6.412,1.5548
slovenia,g13_00017_18.tif,6944704,3.725,1.3991
slovenia,g13_00017_18.tif,6944766,3.098,1.9201
slovenia,g13_00017_18.tif,6944796,2.069,1.5902
slovenia,g13_00017_18.tif,6955933,6.051,0.9685
slovenia,g13_00018_0.tif,6084416,4.621,1.9821
slovenia,g13_00018_0.tif,6108638,2.999,1.5913
slovenia,g13_00018_0.tif,6109333,2.204,1.9496
slovenia,g13_00018_0.tif,6109654,7.863,1.1439
slovenia,g13_00018_0.tif,6109656,9.239,1.3165
slovenia,g13_00018_0.tif,6109658,2.069,1.0331
slovenia,g13_00018_0.tif,6109660,4.044,0.8943
slovenia,g13_00018_0.tif,6109661,5.555,2.4146
slovenia,g13_00018_0.tif,6109663,1.437,1.5477
slovenia,g13_00018_0.tif,6109720,0.757,2.4614
slovenia,g13_00018_0.tif,6112020,1.437,1.6697
